InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537201,22595,CHRISTMAS GINGHAM HEART,12,12-05-2010 14:19,0.85,12472,Germany
537201,22594,CHRISTMAS GINGHAM TREE,12,12-05-2010 14:19,0.85,12472,Germany
537201,22593,CHRISTMAS GINGHAM STAR,12,12-05-2010 14:19,0.85,12472,Germany
537201,22573,STAR WOODEN CHRISTMAS DECORATION,12,12-05-2010 14:19,0.85,12472,Germany
537201,22574,HEART WOODEN CHRISTMAS DECORATION,12,12-05-2010 14:19,0.85,12472,Germany
537201,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,12-05-2010 14:19,0.85,12472,Germany
537201,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,12-05-2010 14:19,0.85,12472,Germany
537201,20724,RED RETROSPOT CHARLOTTE BAG,20,12-05-2010 14:19,0.85,12472,Germany
537201,22423,REGENCY CAKESTAND 3 TIER,4,12-05-2010 14:19,12.75,12472,Germany
537201,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,12-05-2010 14:19,2.95,12472,Germany
537201,22631,CIRCUS PARADE LUNCH BOX ,12,12-05-2010 14:19,1.95,12472,Germany
537201,22080,RIBBON REEL POLKADOTS ,10,12-05-2010 14:19,1.65,12472,Germany
537201,22079,RIBBON REEL HEARTS DESIGN ,10,12-05-2010 14:19,1.65,12472,Germany
537201,22078,RIBBON REEL LACE DESIGN ,10,12-05-2010 14:19,2.1,12472,Germany
537201,22867,HAND WARMER BIRD DESIGN,12,12-05-2010 14:19,2.1,12472,Germany
537201,22467,GUMBALL COAT RACK,12,12-05-2010 14:19,2.55,12472,Germany
537201,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,12-05-2010 14:19,1.65,12472,Germany
537201,22244,3 HOOK HANGER MAGIC GARDEN,12,12-05-2010 14:19,1.95,12472,Germany
537201,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,12-05-2010 14:19,0.85,12472,Germany
537201,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,12-05-2010 14:19,2.95,12472,Germany
537201,POST,POSTAGE,6,12-05-2010 14:19,18,12472,Germany
537201,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,12-05-2010 14:19,8.5,12472,Germany
537212,20712,JUMBO BAG WOODLAND ANIMALS,10,12-05-2010 15:21,1.95,12720,Germany
537212,20719,WOODLAND CHARLOTTE BAG,10,12-05-2010 15:21,0.85,12720,Germany
537212,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,12-05-2010 15:21,1.65,12720,Germany
537212,21981,PACK OF 12 WOODLAND TISSUES ,24,12-05-2010 15:21,0.29,12720,Germany
537212,22960,JAM MAKING SET WITH JARS,6,12-05-2010 15:21,4.25,12720,Germany
537212,22961,JAM MAKING SET PRINTED,12,12-05-2010 15:21,1.45,12720,Germany
537212,22962,JAM JAR WITH PINK LID,12,12-05-2010 15:21,0.85,12720,Germany
537212,22963,JAM JAR WITH GREEN LID,12,12-05-2010 15:21,0.85,12720,Germany
537212,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,12-05-2010 15:21,0.29,12720,Germany
537212,21883,STARS GIFT TAPE ,12,12-05-2010 15:21,0.65,12720,Germany
537212,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,12-05-2010 15:21,1.65,12720,Germany
537212,22197,SMALL POPCORN HOLDER,24,12-05-2010 15:21,0.85,12720,Germany
537212,22346,PARTY PIZZA DISH GREEN POLKADOT,12,12-05-2010 15:21,0.85,12720,Germany
537212,22344,PARTY PIZZA DISH PINK POLKADOT,12,12-05-2010 15:21,0.85,12720,Germany
537212,22345,PARTY PIZZA DISH BLUE POLKADOT,12,12-05-2010 15:21,0.85,12720,Germany
537212,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12-05-2010 15:21,2.1,12720,Germany
537212,22625,RED KITCHEN SCALES,2,12-05-2010 15:21,8.5,12720,Germany
537212,22624,IVORY KITCHEN SCALES,2,12-05-2010 15:21,8.5,12720,Germany
537212,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12-05-2010 15:21,4.95,12720,Germany
537212,21481,FAWN BLUE HOT WATER BOTTLE,6,12-05-2010 15:21,2.95,12720,Germany
537212,84920,PINK FLOWER FABRIC PONY,4,12-05-2010 15:21,3.75,12720,Germany
537212,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,12-05-2010 15:21,3.75,12720,Germany
537212,20677,PINK POLKADOT BOWL,8,12-05-2010 15:21,1.25,12720,Germany
537212,21243,PINK  POLKADOT PLATE ,8,12-05-2010 15:21,1.69,12720,Germany
537212,20718,RED RETROSPOT SHOPPER BAG,10,12-05-2010 15:21,1.25,12720,Germany
537212,22386,JUMBO BAG PINK POLKADOT,10,12-05-2010 15:21,1.95,12720,Germany
537212,85099B,JUMBO BAG RED RETROSPOT,10,12-05-2010 15:21,1.95,12720,Germany
537212,21238,RED RETROSPOT CUP,8,12-05-2010 15:21,0.85,12720,Germany
537212,21239,PINK  POLKADOT CUP,8,12-05-2010 15:21,0.85,12720,Germany
537212,POST,POSTAGE,4,12-05-2010 15:21,18,12720,Germany
537218,85016,SET OF 6 VINTAGE NOTELETS KIT,6,12-05-2010 15:46,2.55,12763,Japan
537218,21506,"FANCY FONT BIRTHDAY CARD, ",12,12-05-2010 15:46,0.42,12763,Japan
537218,22716,CARD CIRCUS PARADE,12,12-05-2010 15:46,0.42,12763,Japan
537218,22983,CARD BILLBOARD FONT,12,12-05-2010 15:46,0.42,12763,Japan
537218,22030,SWALLOWS GREETING CARD,12,12-05-2010 15:46,0.42,12763,Japan
537218,22984,CARD GINGHAM ROSE ,12,12-05-2010 15:46,0.42,12763,Japan
537218,85015,SET OF 12  VINTAGE POSTCARD SET,6,12-05-2010 15:46,2.55,12763,Japan
537218,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,12-05-2010 15:46,1.69,12763,Japan
537218,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,12-05-2010 15:46,0.85,12763,Japan
537218,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,12-05-2010 15:46,0.85,12763,Japan
537218,21210,SET OF 72 RETROSPOT PAPER  DOILIES,24,12-05-2010 15:46,1.45,12763,Japan
537218,84988,SET OF 72 PINK HEART PAPER DOILIES,24,12-05-2010 15:46,1.45,12763,Japan
537218,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,12-05-2010 15:46,3.75,12763,Japan
537218,22750,FELTCRAFT PRINCESS LOLA DOLL,8,12-05-2010 15:46,3.75,12763,Japan
537218,22751,FELTCRAFT PRINCESS OLIVIA DOLL,8,12-05-2010 15:46,3.75,12763,Japan
537218,22940,FELTCRAFT CHRISTMAS FAIRY,8,12-05-2010 15:46,4.25,12763,Japan
C537232,84840,SWEETHEART CARRY-ALL BASKET,-2,12-06-2010 09:31,8.5,12586,Italy
537250,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,12-06-2010 10:43,4.25,12708,Germany
537250,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,12-06-2010 10:43,4.95,12708,Germany
537250,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,12-06-2010 10:43,2.95,12708,Germany
537250,20675,BLUE POLKADOT BOWL,8,12-06-2010 10:43,1.25,12708,Germany
537250,21240,BLUE POLKADOT CUP,8,12-06-2010 10:43,0.85,12708,Germany
537250,20676,RED RETROSPOT BOWL,8,12-06-2010 10:43,1.25,12708,Germany
537250,21238,RED RETROSPOT CUP,8,12-06-2010 10:43,0.85,12708,Germany
537250,21242,RED RETROSPOT PLATE ,8,12-06-2010 10:43,1.69,12708,Germany
537250,21244,BLUE POLKADOT PLATE ,8,12-06-2010 10:43,1.69,12708,Germany
537250,22467,GUMBALL COAT RACK,6,12-06-2010 10:43,2.55,12708,Germany
537250,22082,RIBBON REEL STRIPES DESIGN ,10,12-06-2010 10:43,1.65,12708,Germany
537250,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,12-06-2010 10:43,2.95,12708,Germany
537250,21484,CHICK GREY HOT WATER BOTTLE,4,12-06-2010 10:43,3.45,12708,Germany
537250,POST,POSTAGE,1,12-06-2010 10:43,18,12708,Germany
C537333,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-4,12-06-2010 12:00,8.5,12474,Germany
537463,22961,JAM MAKING SET PRINTED,12,12-07-2010 10:08,1.45,12681,France
537463,21224,SET/4 SKULL BADGES,10,12-07-2010 10:08,1.25,12681,France
537463,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,12-07-2010 10:08,2.95,12681,France
537463,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,12-07-2010 10:08,1.25,12681,France
537463,21121,SET/10 RED POLKADOT PARTY CANDLES,24,12-07-2010 10:08,1.25,12681,France
537463,21137,BLACK RECORD COVER FRAME,4,12-07-2010 10:08,3.75,12681,France
537463,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,12-07-2010 10:08,2.55,12681,France
537463,22037,ROBOT BIRTHDAY CARD,12,12-07-2010 10:08,0.42,12681,France
537463,22027,TEA PARTY BIRTHDAY CARD,12,12-07-2010 10:08,0.42,12681,France
537463,21506,"FANCY FONT BIRTHDAY CARD, ",12,12-07-2010 10:08,0.42,12681,France
537463,21064,BOOM BOX SPEAKER BOYS,4,12-07-2010 10:08,5.95,12681,France
537463,21238,RED RETROSPOT CUP,16,12-07-2010 10:08,0.85,12681,France
537463,22191,IVORY DINER WALL CLOCK,2,12-07-2010 10:08,8.5,12681,France
537463,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,12-07-2010 10:08,2.55,12681,France
537463,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,12-07-2010 10:08,2.55,12681,France
537463,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,12-07-2010 10:08,0.85,12681,France
537463,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,12-07-2010 10:08,0.85,12681,France
537463,20719,WOODLAND CHARLOTTE BAG,10,12-07-2010 10:08,0.85,12681,France
537463,21680,WOODLAND  STICKERS,12,12-07-2010 10:08,0.85,12681,France
537463,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,12-07-2010 10:08,1.65,12681,France
537463,21212,PACK OF 72 RETROSPOT CAKE CASES,24,12-07-2010 10:08,0.55,12681,France
537463,22312,OFFICE MUG WARMER POLKADOT,24,12-07-2010 10:08,2.95,12681,France
537463,22313,OFFICE MUG WARMER PINK,18,12-07-2010 10:08,2.95,12681,France
537463,22301,COFFEE MUG CAT + BIRD DESIGN,18,12-07-2010 10:08,2.55,12681,France
537463,22300,COFFEE MUG DOG + BALL DESIGN,12,12-07-2010 10:08,2.55,12681,France
537463,22894,TABLECLOTH RED APPLES DESIGN ,4,12-07-2010 10:08,8.5,12681,France
537463,22365,DOORMAT RESPECTABLE HOUSE,2,12-07-2010 10:08,7.95,12681,France
537463,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12-07-2010 10:08,3.25,12681,France
537463,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,12-07-2010 10:08,3.25,12681,France
537463,84692,BOX OF 24 COCKTAIL PARASOLS,25,12-07-2010 10:08,0.42,12681,France
537463,22467,GUMBALL COAT RACK,36,12-07-2010 10:08,2.1,12681,France
537463,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,12-07-2010 10:08,2.95,12681,France
537463,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,12-07-2010 10:08,1.25,12681,France
537463,22908,PACK OF 20 NAPKINS RED APPLES,12,12-07-2010 10:08,0.85,12681,France
537463,22348,TEA BAG PLATE RED RETROSPOT,36,12-07-2010 10:08,0.85,12681,France
537463,21719,LOVELY BONBON STICKER SHEET,12,12-07-2010 10:08,0.85,12681,France
537463,21721,CANDY SHOP  STICKER SHEET,12,12-07-2010 10:08,0.85,12681,France
537463,21544,SKULLS  WATER TRANSFER TATTOOS ,12,12-07-2010 10:08,0.85,12681,France
537463,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,12-07-2010 10:08,2.95,12681,France
537463,21731,RED TOADSTOOL LED NIGHT LIGHT,72,12-07-2010 10:08,1.65,12681,France
537463,POST,POSTAGE,4,12-07-2010 10:08,18,12681,France
537468,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,12-07-2010 10:36,3.95,12567,France
537468,21485,RETROSPOT HEART HOT WATER BOTTLE,6,12-07-2010 10:36,4.95,12567,France
537468,22837,HOT WATER BOTTLE BABUSHKA ,4,12-07-2010 10:36,4.65,12567,France
537468,22113,GREY HEART HOT WATER BOTTLE,4,12-07-2010 10:36,3.75,12567,France
537468,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12-07-2010 10:36,4.95,12567,France
537468,22110,BIRD HOUSE HOT WATER BOTTLE,12,12-07-2010 10:36,2.55,12567,France
537468,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,12-07-2010 10:36,1.49,12567,France
537468,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,12-07-2010 10:36,3.75,12567,France
537468,22750,FELTCRAFT PRINCESS LOLA DOLL,4,12-07-2010 10:36,3.75,12567,France
537468,22272,FELTCRAFT DOLL MARIA,6,12-07-2010 10:36,2.95,12567,France
537468,20725,LUNCH BAG RED RETROSPOT,10,12-07-2010 10:36,1.65,12567,France
537468,22383,LUNCH BAG SUKI  DESIGN ,10,12-07-2010 10:36,1.65,12567,France
537468,22382,LUNCH BAG SPACEBOY DESIGN ,10,12-07-2010 10:36,1.65,12567,France
537468,22418,10 COLOUR SPACEBOY PEN,24,12-07-2010 10:36,0.85,12567,France
537468,22745,POPPY'S PLAYHOUSE BEDROOM ,6,12-07-2010 10:36,2.1,12567,France
537468,22748,POPPY'S PLAYHOUSE KITCHEN,6,12-07-2010 10:36,2.1,12567,France
537468,22747,POPPY'S PLAYHOUSE BATHROOM,6,12-07-2010 10:36,2.1,12567,France
537468,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,12-07-2010 10:36,0.42,12567,France
537468,POST,POSTAGE,3,12-07-2010 10:36,18,12567,France
537468,22654,DELUXE SEWING KIT ,9,12-07-2010 10:36,5.95,12567,France
537594,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,4,12-07-2010 12:28,12.75,12647,Germany
537594,84968A,SET OF 16 VINTAGE ROSE CUTLERY,2,12-07-2010 12:28,12.75,12647,Germany
537594,22846,BREAD BIN DINER STYLE RED ,4,12-07-2010 12:28,14.95,12647,Germany
537594,22847,BREAD BIN DINER STYLE IVORY,4,12-07-2010 12:28,14.95,12647,Germany
537594,47559B,TEA TIME OVEN GLOVE,20,12-07-2010 12:28,1.25,12647,Germany
537594,22244,3 HOOK HANGER MAGIC GARDEN,12,12-07-2010 12:28,1.95,12647,Germany
537594,22199,FRYING PAN RED RETROSPOT,24,12-07-2010 12:28,3.75,12647,Germany
537594,22200,FRYING PAN PINK POLKADOT,4,12-07-2010 12:28,4.25,12647,Germany
537594,21035,SET/2 RED RETROSPOT TEA TOWELS ,12,12-07-2010 12:28,2.95,12647,Germany
537594,22203,MILK PAN RED RETROSPOT,4,12-07-2010 12:28,3.75,12647,Germany
537594,22202,MILK PAN PINK POLKADOT,4,12-07-2010 12:28,3.75,12647,Germany
537594,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12-07-2010 12:28,1.65,12647,Germany
537594,22624,IVORY KITCHEN SCALES,2,12-07-2010 12:28,8.5,12647,Germany
537594,21789,KIDS RAIN MAC PINK,24,12-07-2010 12:28,0.85,12647,Germany
537594,21452,TOADSTOOL MONEY BOX,6,12-07-2010 12:28,2.95,12647,Germany
537594,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,12-07-2010 12:28,1.25,12647,Germany
537594,POST,POSTAGE,5,12-07-2010 12:28,18,12647,Germany
537673,21429,RED GINGHAM ROSE JEWELLERY BOX,10,12-08-2010 09:49,1.65,12709,Germany
537673,22467,GUMBALL COAT RACK,36,12-08-2010 09:49,2.1,12709,Germany
537673,22625,RED KITCHEN SCALES,24,12-08-2010 09:49,7.65,12709,Germany
537673,22627,MINT KITCHEN SCALES,6,12-08-2010 09:49,8.5,12709,Germany
537673,85049E,SCANDINAVIAN REDS RIBBONS,24,12-08-2010 09:49,1.25,12709,Germany
537673,20979,36 PENCILS TUBE RED RETROSPOT,32,12-08-2010 09:49,1.25,12709,Germany
537673,POST,POSTAGE,7,12-08-2010 09:49,18,12709,Germany
537676,22567,20 DOLLY PEGS RETROSPOT,24,12-08-2010 09:53,1.25,12386,Australia
537676,22915,ASSORTED BOTTLE TOP  MAGNETS ,120,12-08-2010 09:53,0.36,12386,Australia
537676,22926,IVORY GIANT GARDEN THERMOMETER,12,12-08-2010 09:53,5.95,12386,Australia
537676,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,24,12-08-2010 09:53,1.25,12386,Australia
537676,21906,PHARMACIE FIRST AID TIN,4,12-08-2010 09:53,6.75,12386,Australia
537676,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,12-08-2010 09:53,2.95,12386,Australia
537676,22555,PLASTERS IN TIN STRONGMAN,12,12-08-2010 09:53,1.65,12386,Australia
537676,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,12-08-2010 09:53,1.65,12386,Australia
537693,22710,WRAP I LOVE LONDON ,25,12-08-2010 10:45,0.42,12441,France
537693,22052,VINTAGE CARAVAN GIFT WRAP,25,12-08-2010 10:45,0.42,12441,France
537693,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,12-08-2010 10:45,0.42,12441,France
537693,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,12-08-2010 10:45,2.95,12441,France
537693,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,12-08-2010 10:45,2.95,12441,France
537693,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,12-08-2010 10:45,2.95,12441,France
537693,22744,MAKE YOUR OWN MONSOON CARD KIT,6,12-08-2010 10:45,2.95,12441,France
537693,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,12-08-2010 10:45,3.75,12441,France
537693,47566B,TEA TIME PARTY BUNTING,5,12-08-2010 10:45,4.65,12441,France
537693,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,12-08-2010 10:45,1.25,12441,France
537693,POST,POSTAGE,1,12-08-2010 10:45,18,12441,France
C537814,20703,BLUE PADDED SOFT MOBILE,-3,12-08-2010 13:43,4.25,12712,Germany
537892,POST,POSTAGE,1,12-09-2010 10:13,18,12481,Germany
537892,22468,BABUSHKA LIGHTS STRING OF 10,2,12-09-2010 10:13,6.75,12481,Germany
537892,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,12-09-2010 10:13,8.5,12481,Germany
537892,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,12-09-2010 10:13,0.42,12481,Germany
537892,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,12-09-2010 10:13,1.25,12481,Germany
537892,22620,4 TRADITIONAL SPINNING TOPS,12,12-09-2010 10:13,1.25,12481,Germany
537892,22556,PLASTERS IN TIN CIRCUS PARADE ,12,12-09-2010 10:13,1.65,12481,Germany
537892,21156,RETROSPOT CHILDRENS APRON,8,12-09-2010 10:13,1.95,12481,Germany
537892,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,12-09-2010 10:13,2.95,12481,Germany
537892,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,12-09-2010 10:13,2.95,12481,Germany
C537893,22450,SILK PURSE BABUSHKA BLUE,-1,12-09-2010 10:14,3.35,12721,France
C537893,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,12-09-2010 10:14,9.95,12721,France
C537893,22630,DOLLY GIRL LUNCH BOX,-2,12-09-2010 10:14,1.95,12721,France
537894,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,12-09-2010 10:16,4.95,12621,Germany
537894,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,12-09-2010 10:16,2.1,12621,Germany
537894,22972,CHILDREN'S SPACEBOY MUG,12,12-09-2010 10:16,1.65,12621,Germany
537894,22551,PLASTERS IN TIN SPACEBOY,24,12-09-2010 10:16,1.65,12621,Germany
537894,21680,WOODLAND  STICKERS,36,12-09-2010 10:16,0.85,12621,Germany
537894,22331,WOODLAND PARTY BAG + STICKER SET,24,12-09-2010 10:16,1.65,12621,Germany
537894,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,30,12-09-2010 10:16,2.95,12621,Germany
537894,22730,ALARM CLOCK BAKELIKE IVORY,12,12-09-2010 10:16,3.75,12621,Germany
537894,22727,ALARM CLOCK BAKELIKE RED ,12,12-09-2010 10:16,3.75,12621,Germany
537894,22725,ALARM CLOCK BAKELIKE CHOCOLATE,12,12-09-2010 10:16,3.75,12621,Germany
537894,22891,TEA FOR ONE POLKADOT,6,12-09-2010 10:16,4.25,12621,Germany
537894,17003,BROCADE RING PURSE ,36,12-09-2010 10:16,0.21,12621,Germany
537894,22585,PACK OF 6 BIRDY GIFT TAGS,12,12-09-2010 10:16,1.25,12621,Germany
537894,POST,POSTAGE,2,12-09-2010 10:16,18,12621,Germany
537897,POST,POSTAGE,1,12-09-2010 10:37,18,12683,France
537897,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,12-09-2010 10:37,0.85,12683,France
537897,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,12-09-2010 10:37,0.85,12683,France
537897,22255,FELT TOADSTOOL  SMALL,12,12-09-2010 10:37,0.85,12683,France
537897,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12-09-2010 10:37,1.65,12683,France
537897,22752,SET 7 BABUSHKA NESTING BOXES,2,12-09-2010 10:37,8.5,12683,France
537897,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,12-09-2010 10:37,3.75,12683,France
537897,21481,FAWN BLUE HOT WATER BOTTLE,6,12-09-2010 10:37,2.95,12683,France
537897,22454,MEASURING TAPE BABUSHKA RED,6,12-09-2010 10:37,2.95,12683,France
537897,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,12-09-2010 10:37,1.49,12683,France
537897,22974,CHILDRENS DOLLY GIRL MUG,12,12-09-2010 10:37,1.65,12683,France
537897,20685,DOORMAT RED RETROSPOT,2,12-09-2010 10:37,7.95,12683,France
537897,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,12-09-2010 10:37,2.95,12683,France
537899,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1488,12-09-2010 10:44,2.55,12755,Japan
537967,21843,RED RETROSPOT CAKE STAND,2,12-09-2010 11:31,10.95,12494,France
537967,22667,RECIPE BOX RETROSPOT ,6,12-09-2010 11:31,2.95,12494,France
537967,POST,POSTAGE,1,12-09-2010 11:31,18,12494,France
537995,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,12-09-2010 11:39,2.95,12712,Germany
537995,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8,12-09-2010 11:39,8.5,12712,Germany
537995,20973,12 PENCIL SMALL TUBE WOODLAND,24,12-09-2010 11:39,0.65,12712,Germany
537995,21481,FAWN BLUE HOT WATER BOTTLE,6,12-09-2010 11:39,2.95,12712,Germany
537995,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,12-09-2010 11:39,2.55,12712,Germany
537995,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,12-09-2010 11:39,2.55,12712,Germany
537995,22550,HOLIDAY FUN LUDO,4,12-09-2010 11:39,3.75,12712,Germany
537995,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12-09-2010 11:39,2.95,12712,Germany
537995,22788,BROCANTE COAT RACK,2,12-09-2010 11:39,9.95,12712,Germany
537995,POST,POSTAGE,2,12-09-2010 11:39,18,12712,Germany
537995,20702,PINK PADDED MOBILE,12,12-09-2010 11:39,4.25,12712,Germany
538003,22847,BREAD BIN DINER STYLE IVORY,8,12-09-2010 12:05,14.95,12429,Denmark
538003,22779,WOODEN OWLS LIGHT GARLAND ,48,12-09-2010 12:05,3.75,12429,Denmark
538003,22331,WOODLAND PARTY BAG + STICKER SET,8,12-09-2010 12:05,1.65,12429,Denmark
538003,22365,DOORMAT RESPECTABLE HOUSE,2,12-09-2010 12:05,7.95,12429,Denmark
538003,22673,FRENCH GARDEN SIGN BLUE METAL,24,12-09-2010 12:05,1.25,12429,Denmark
538003,22670,FRENCH WC SIGN BLUE METAL,36,12-09-2010 12:05,1.25,12429,Denmark
538003,82582,AREA PATROLLED METAL SIGN,24,12-09-2010 12:05,2.1,12429,Denmark
538003,22727,ALARM CLOCK BAKELIKE RED ,12,12-09-2010 12:05,3.75,12429,Denmark
538003,22728,ALARM CLOCK BAKELIKE PINK,12,12-09-2010 12:05,3.75,12429,Denmark
538003,22729,ALARM CLOCK BAKELIKE ORANGE,12,12-09-2010 12:05,3.75,12429,Denmark
538003,22726,ALARM CLOCK BAKELIKE GREEN,12,12-09-2010 12:05,3.75,12429,Denmark
538003,22730,ALARM CLOCK BAKELIKE IVORY,20,12-09-2010 12:05,3.75,12429,Denmark
538003,22567,20 DOLLY PEGS RETROSPOT,12,12-09-2010 12:05,1.25,12429,Denmark
538003,22951,60 CAKE CASES DOLLY GIRL DESIGN,120,12-09-2010 12:05,0.42,12429,Denmark
538003,22956,36 FOIL HEART CAKE CASES,48,12-09-2010 12:05,1.85,12429,Denmark
538003,22752,SET 7 BABUSHKA NESTING BOXES,24,12-09-2010 12:05,7.65,12429,Denmark
538003,22914,BLUE COAT RACK PARIS FASHION,6,12-09-2010 12:05,4.95,12429,Denmark
538003,22960,JAM MAKING SET WITH JARS,6,12-09-2010 12:05,4.25,12429,Denmark
538003,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,12-09-2010 12:05,2.95,12429,Denmark
538003,POST,POSTAGE,8,12-09-2010 12:05,18,12429,Denmark
538008,22331,WOODLAND PARTY BAG + STICKER SET,16,12-09-2010 12:17,1.65,12683,France
538008,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,12-09-2010 12:17,0.85,12683,France
538008,22908,PACK OF 20 NAPKINS RED APPLES,24,12-09-2010 12:17,0.85,12683,France
538008,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,12-09-2010 12:17,0.85,12683,France
538008,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,12-09-2010 12:17,1.25,12683,France
538008,22938,CUPCAKE LACE PAPER SET 6,12,12-09-2010 12:17,1.95,12683,France
538008,47599A,PINK PARTY BAGS,12,12-09-2010 12:17,2.1,12683,France
538008,47599B,BLUE PARTY BAGS ,12,12-09-2010 12:17,2.1,12683,France
538008,22704,WRAP RED APPLES ,25,12-09-2010 12:17,0.42,12683,France
538008,22894,TABLECLOTH RED APPLES DESIGN ,2,12-09-2010 12:17,8.5,12683,France
538008,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,12-09-2010 12:17,2.95,12683,France
538008,22897,OVEN MITT APPLES DESIGN,10,12-09-2010 12:17,1.45,12683,France
538008,22898,CHILDRENS APRON APPLES DESIGN,8,12-09-2010 12:17,1.95,12683,France
538008,22705,WRAP GREEN PEARS ,25,12-09-2010 12:17,0.42,12683,France
538008,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,12-09-2010 12:17,8.5,12683,France
538008,22630,DOLLY GIRL LUNCH BOX,12,12-09-2010 12:17,1.95,12683,France
538008,22899,CHILDREN'S APRON DOLLY GIRL ,12,12-09-2010 12:17,2.1,12683,France
538008,22333,RETROSPOT PARTY BAG + STICKER SET,16,12-09-2010 12:17,1.65,12683,France
538008,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,12-09-2010 12:17,3.75,12683,France
